TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
SOJA3;10,30;2,89;13,94;1,03;0,40;12,79;8,38;5,26;8,74;8,48;-0,26;-0,03;0,73;0,78;-1,46;3,46;7,42;2,88;4,69;0,39;0,43;0,55;35,41;30,27;3.362.603,38;9,96;0,74;-0,19;1.393.818.083,20
SOMA3;5,95;;2,96;0,80;0,49;56,80;-46,46;29,33;-1,87;-2,32;-0,45;0,19;0,87;2,01;-0,84;2,36;27,15;16,44;-47,20;0,61;0,39;0,56;37,72;80,87;99.716.529,00;7,40;2,01;0,01;4.669.246.869,35
SOND3;47,00;12,13;4,85;1,61;0,98;30,11;15,95;11,54;3,51;2,26;-0,95;-0,44;0,56;3,40;-2,24;2,07;33,27;20,30;15,50;0,61;0,39;1,76;25,49;40,27;0,00;29,13;9,69;0,01;105.765.729,00
SOND5;40,91;15,33;4,22;1,40;0,86;30,11;15,95;11,54;3,05;2,26;-0,95;-0,44;0,49;2,96;-1,95;2,07;33,27;20,30;15,50;0,61;0,39;1,76;25,49;40,27;4.091,00;29,13;9,69;0,01;105.765.729,00
SOND6;38,01;16,50;3,92;1,30;0,80;30,11;15,95;11,54;2,84;2,26;-0,95;-0,44;0,45;2,75;-1,81;2,07;33,27;20,30;15,50;0,61;0,39;1,76;25,49;40,27;3.793,00;29,13;9,69;0,01;105.765.729,00
SPRT3B;76,40;;-1.862,64;1.665,13;1.452,31;;;;-1.866,55;-1.865,26;1,28;-1,15;;1.665,13;;7,82;-89,40;-77,97;-89,21;0,87;0,13;0,00;;;;0,05;-0,04;-211,50;370.531.748,80
SQIA3;27,37;;-110,33;3,70;1,49;42,19;6,45;-3,26;55,72;60,18;4,46;0,30;3,59;25,87;-1,84;1,43;-3,35;-1,35;2,68;0,40;0,58;0,41;35,51;;;7,40;-0,25;0,62;2.406.971.773,64
SRNA3;11,76;;1.194,86;1,35;0,35;30,32;25,59;0,13;6,23;15,36;9,13;1,97;1,59;15,49;-0,42;1,16;0,11;0,03;6,10;0,26;0,73;0,22;;;42.551.600,76;8,74;0,01;-12,21;7.323.311.338,56
STBP3;13,90;5,40;15,15;19,77;2,27;56,09;43,80;25,23;8,73;10,36;1,63;3,69;3,82;2.047,38;-2,70;1,01;130,43;14,96;25,18;0,11;0,89;0,59;24,45;120,02;25.619.381,71;0,70;0,92;0,49;12.011.968.129,10
STKF3;0,00;;0,00;0,00;0,00;54,65;36,95;23,68;0,00;3,27;3,27;0,25;0,00;0,00;0,00;3,14;4,97;3,15;4,97;0,63;0,37;0,13;24,60;27,74;;8,19;0,41;0,00;0,00
STTR3;0,00;;0,00;0,00;0,00;31,37;17,25;14,11;0,00;-0,22;-0,22;-0,09;0,00;0,00;0,00;2,46;32,10;17,86;21,15;0,56;0,44;1,27;22,02;;;2,91;0,94;0,00;0,00
SULA11;20,76;;48,73;1,06;0,29;4,25;-3,34;0,83;-12,06;7,41;19,47;-1,71;0,40;0,79;-0,85;2,29;2,17;0,60;-9,49;0,28;0,72;0,73;4,58;-23,56;313.020.093,00;19,64;0,43;-0,88;8.840.533.965,20
SULA3;7,43;;52,32;1,13;0,31;4,25;-3,34;0,83;-12,95;7,41;19,47;-1,71;0,43;0,85;-0,91;2,29;2,17;0,60;-9,49;0,28;0,72;0,73;4,58;-23,56;;6,55;0,14;-0,95;8.840.533.965,20
SULA4;7,63;;53,73;1,17;0,32;4,25;-3,34;0,83;-13,30;7,41;19,47;-1,71;0,44;0,88;-0,93;2,29;2,17;0,60;-9,49;0,28;0,72;0,73;4,58;-23,56;;6,55;0,14;-0,97;8.840.533.965,20
SUZB3;50,60;3,99;-67,09;1,67;0,41;40,54;31,11;-1,93;4,15;9,00;4,85;1,94;1,29;3,00;-0,53;2,61;-2,48;-0,61;11,37;0,25;0,75;0,32;12,75;;180.128.454,81;30,38;-0,75;0,61;63.964.351.319,00
SYNE3;6,45;51,80;1,76;0,90;0,31;41,41;62,11;42,00;1,19;1,68;0,48;0,37;0,74;1,01;-0,50;5,43;51,13;17,62;21,94;0,34;0,41;0,42;23,59;76,27;2.404.339,76;7,15;3,66;0,00;984.556.670,25
TAEE11;33,75;8,12;6,90;1,59;0,55;63,45;73,56;42,45;3,98;7,22;3,24;1,30;2,93;8,10;-0,65;1,85;23,09;8,01;15,14;0,35;0,65;0,19;15,68;10,96;38.307.971,33;21,18;4,89;0,30;11.626.838.111,25
TAEE3;11,20;8,15;6,87;1,59;0,55;63,45;73,56;42,45;3,96;7,22;3,24;1,30;2,92;8,06;-0,65;1,85;23,09;8,01;15,14;0,35;0,65;0,19;15,68;10,96;455.521,14;7,06;1,63;0,30;11.626.838.111,25
TAEE4;11,24;8,12;6,89;1,59;0,55;63,45;73,56;42,45;3,98;7,22;3,24;1,30;2,93;8,09;-0,65;1,85;23,09;8,01;15,14;0,35;0,65;0,19;15,68;10,96;868.481,33;7,06;1,63;0,30;11.626.838.111,25
TASA3;6,72;3,02;12,27;0,74;0,37;34,96;9,47;4,85;6,28;9,31;3,60;0,42;0,60;1,55;-0,87;1,70;6,01;3,01;7,37;0,50;0,50;0,62;10,85;11,93;56.506,62;9,10;0,55;-0,28;850.519.942,40
TASA4;5,75;3,52;10,50;0,63;0,32;34,96;9,47;4,85;5,38;9,31;3,60;0,42;0,51;1,33;-0,75;1,70;6,01;3,01;7,37;0,50;0,50;0,62;10,85;11,93;1.478.121,67;9,10;0,55;-0,24;850.519.942,40
TCNO3;1,20;;-7,52;-8,40;0,03;;;;-6,81;-34,51;-28,98;;;-0,08;-0,04;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;;-0,14;-0,16;-0,28;6.451.072,50
TCNO4;0,85;;-5,33;-5,95;0,02;;;;-4,82;-34,51;-28,98;;;-0,06;-0,03;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;;-0,14;-0,16;-0,20;6.451.072,50
TCSA3;1,80;;-0,98;0,35;0,11;-8,15;-21,52;-31,51;-1,43;-6,28;-4,85;1,18;0,31;4,11;-0,16;1,08;-35,79;-10,80;-10,72;0,30;0,69;0,34;5,16;;400.424,14;5,14;-1,84;-0,01;132.514.614,00
TECN3;6,36;3,75;6,20;0,96;0,57;54,67;16,13;15,17;5,83;6,01;0,18;0,03;0,94;1,25;-1,72;3,20;15,53;9,25;10,50;0,60;0,40;0,61;4,83;;555.411,05;6,60;1,03;0,84;393.405.527,40
TEKA3;42,50;;-0,13;-0,01;0,02;24,58;-4,48;-52,80;-1,47;-43,28;-42,29;;0,07;-0,01;-0,02;0,05;-7,76;-13,93;0,97;-1,80;2,80;0,26;14,82;;0,00;-4.378,29;-339,62;-0,01;14.260.237,50
TEKA4;21,25;;-0,06;0,00;0,01;24,58;-4,48;-52,80;-0,74;-43,28;-42,29;;0,03;0,00;-0,01;0,05;-7,76;-13,93;0,97;-1,80;2,80;0,26;14,82;;0,00;-4.378,29;-339,62;0,00;14.260.237,50
TELB3;12,10;;204,13;0,77;0,28;-41,13;19,11;1,23;13,16;-2,96;-15,07;-0,88;2,52;0,70;-0,52;6,45;0,38;0,13;5,53;0,36;0,64;0,11;15,19;;10.705,65;15,68;0,06;-1,99;1.041.965.039,48
TELB4;7,18;;121,13;0,46;0,16;-41,13;19,11;1,23;7,81;-2,96;-15,07;-0,88;1,49;0,41;-0,31;6,45;0,38;0,13;5,53;0,36;0,64;0,11;15,19;;46.459,70;15,68;0,06;-1,18;1.041.965.039,48
TEND3;22,50;0,76;14,71;2,54;0,54;28,78;10,02;5,51;8,08;9,39;1,30;0,41;0,81;2,08;-1,31;1,77;17,30;3,65;14,48;0,21;0,78;0,66;10,99;-6,58;26.469.869,33;8,84;1,53;0,00;2.758.008.420,00
TESA3;48,00;;-13,30;1,62;0,52;15,86;9,39;-7,58;10,73;17,39;6,66;1,01;1,01;-11,10;-0,74;0,86;-12,18;-3,94;2,59;0,32;0,68;0,52;7,32;;;29,64;-3,61;0,83;1.389.696.672,00
TFCO4;14,33;1,28;107,08;27,91;16,29;57,23;20,42;14,30;74,96;12,72;0,54;0,20;15,31;37,33;-52,54;2,72;26,06;15,21;22,12;0,58;0,42;1,06;30,70;40,02;5.216.750,00;0,51;0,13;11,86;2.195.613.961,50
TGMA3;33,82;7,63;8,08;2,31;1,65;21,57;17,64;12,90;5,91;5,54;-0,37;-0,15;1,04;4,58;-3,48;3,20;28,62;20,47;17,26;0,72;0,28;1,59;9,18;7,33;7.679.306,29;14,62;4,19;0,16;2.232.218.585,30
TIET11;12,54;;-17,06;0,95;0,24;0,00;21,64;-7,77;6,13;18,71;12,58;1,95;1,33;-6,45;-0,29;0,84;-5,57;-1,40;4,63;0,25;0,75;0,18;4,60;;;13,19;-0,73;0,06;5.004.795.800,93
TIET3;3,49;;-23,75;1,32;0,33;0,00;21,64;-7,77;8,52;18,71;12,58;1,95;1,84;-8,98;-0,41;0,84;-5,57;-1,40;4,63;0,25;0,75;0,18;4,60;;;2,64;-0,15;0,08;5.004.795.800,93
TIET4;3,51;;-23,88;1,33;0,33;0,00;21,64;-7,77;8,57;18,71;12,58;1,95;1,85;-9,03;-0,41;0,84;-5,57;-1,40;4,63;0,25;0,75;0,18;4,60;;;2,64;-0,15;0,08;5.004.795.800,93
TIMS3;20,38;8,09;32,89;3,53;0,87;53,30;22,08;5,83;8,68;7,71;-0,97;-0,40;1,92;-41,70;-1,13;0,92;10,73;2,64;23,90;0,25;0,61;0,45;7,93;-16,17;129.781.502,43;5,77;0,62;-1,43;49.335.993.631,24
TKNO3;99,98;4,07;6,14;0,91;0,72;26,46;17,21;16,12;5,75;3,88;-1,34;-0,21;0,99;1,70;-1,77;3,45;14,79;11,71;9,84;0,79;0,21;0,73;15,06;38,60;0,00;110,12;16,28;0,32;267.535.077,98
TKNO4;80,00;8,81;4,91;0,73;0,58;26,46;17,21;16,12;4,60;3,88;-1,34;-0,21;0,79;1,36;-1,42;3,45;14,79;11,71;9,84;0,79;0,21;0,73;15,06;38,60;10.100,00;110,12;16,28;0,26;267.535.077,98
TOKY3;1,00;;-0,96;377,95;63,41;46,20;-14,52;-19,19;-1,27;-1,27;-0,01;1,84;0,18;1.803,49;-95,16;1,12;-39.387,74;-6.608,68;-12.430,25;0,17;0,92;344,36;14,79;;452.734,05;0,00;-1,04;-0,02;122.763.403,00
TOTS3;41,42;1,79;31,61;5,17;2,86;69,74;17,31;14,44;26,38;26,04;-0,33;-0,07;4,57;14,08;-4,31;2,52;16,37;9,04;12,20;0,55;0,41;0,63;18,01;30,22;92.340.928,95;8,01;1,31;13,35;24.827.213.485,02
TOYB3;2,29;;-43,94;0,03;0,00;24,06;-10,70;-10,96;-45,00;-46,99;;;4,81;0,34;0,00;;-0,07;0,00;;0,05;0,95;0,00;201,60;;;76,91;-0,05;0,47;71.890.222,22
TOYB4;2,50;;-47,96;0,03;0,00;24,06;-10,70;-10,96;-49,12;-46,99;;;5,26;0,37;0,00;;-0,07;0,00;;0,05;0,95;0,00;201,60;;;76,91;-0,05;0,52;71.890.222,22
TPIS3;4,01;5,75;8,74;0,19;0,06;35,31;1,93;1,55;7,03;59,77;52,74;1,45;0,14;-0,15;-0,07;0,13;2,21;0,74;-2,62;0,34;0,67;0,48;5,93;;23.505,33;20,74;0,46;-0,13;176.440.000,00
TRAD3;7,49;;-3,49;1,60;1,47;29,79;-208,33;-206,52;-3,46;-3,16;0,30;-0,14;7,21;6,80;-2,05;4,05;-45,90;-41,97;-46,81;0,91;0,09;0,20;54,39;;135.497,43;4,67;-2,14;0,06;299.757.432,31
TRIS3;6,30;4,77;6,45;0,78;0,38;29,53;15,35;13,86;5,82;7,58;1,76;0,24;0,89;0,62;-2,35;3,57;12,16;5,85;6,94;0,48;0,51;0,42;11,01;5,42;2.083.412,71;8,04;0,98;0,15;1.175.690.489,40
TTEN3;13,30;1,43;8,37;1,60;0,68;18,63;8,77;5,82;5,55;6,02;0,46;0,13;0,49;3,35;-1,95;1,45;19,11;8,07;10,31;0,42;0,58;1,39;41,95;45,71;25.796.995,81;8,31;1,59;0,32;6.643.318.705,10
TUPY3;16,90;8,24;-52,33;0,68;0,21;17,47;4,55;-0,41;4,66;9,96;5,30;0,77;0,21;0,58;-0,58;2,33;-1,29;-0,40;4,44;0,31;0,69;0,99;15,61;;5.950.489,33;25,02;-0,32;0,48;2.238.412.013,50
TXRX3;9,98;;-0,97;-0,12;0,25;19,79;2,57;-37,23;14,04;113,00;106,73;;0,36;-0,25;-0,40;0,27;-12,15;-25,96;-7,59;-2,14;3,14;0,70;2,30;;998,00;-84,66;-10,29;0,00;18.965.129,18
TXRX4;1,58;;-0,15;-0,02;0,04;19,79;2,57;-37,23;2,22;113,00;106,73;;0,06;-0,04;-0,06;0,27;-12,15;-25,96;-7,59;-2,14;3,14;0,70;2,30;;247,25;-84,66;-10,29;0,00;18.965.129,18
UCAS3;1,40;12,97;21,91;0,50;0,24;35,73;-2,08;1,90;-19,97;-32,47;-12,49;0,31;0,42;3,20;-0,35;1,30;2,26;1,08;-3,01;0,48;0,52;0,57;8,69;-25,16;33.677,81;2,82;0,06;-0,31;92.520.909,60
UGPA3;15,84;4,42;7,80;1,16;0,47;7,16;3,51;1,66;3,69;6,26;2,57;0,81;0,13;2,82;-0,76;1,76;14,90;6,00;10,55;0,40;0,58;3,61;8,37;43,39;68.239.054,62;13,62;2,03;-0,59;17.669.633.762,88
UNIP3;50,08;9,14;8,71;2,14;0,78;27,93;13,55;11,55;7,42;9,29;1,27;0,37;1,01;3,58;-1,28;2,24;24,57;8,94;9,15;0,36;0,63;0,77;12,24;30,27;136.208,38;23,41;5,75;0,87;6.121.291.009,04
UNIP5;57,00;4,81;9,91;2,43;0,89;27,93;13,55;11,55;8,45;9,29;1,27;0,37;1,14;4,07;-1,46;2,24;24,57;8,94;9,15;0,36;0,63;0,77;12,24;30,27;11.473,57;23,41;5,75;0,99;6.121.291.009,04
UNIP6;56,20;8,96;9,77;2,40;0,87;27,93;13,55;11,55;8,33;9,29;1,27;0,37;1,13;4,01;-1,44;2,24;24,57;8,94;9,15;0,36;0,63;0,77;12,24;30,27;5.718.831,71;23,41;5,75;0,98;6.121.291.009,04
USIM3;4,01;;35,76;0,21;0,12;7,67;3,04;0,53;6,23;7,71;1,55;0,05;0,19;0,36;-0,22;4,26;0,58;0,34;2,27;0,59;0,34;0,65;11,59;-8,00;1.855.760,48;19,29;0,11;-0,43;4.970.065.380,68
USIM5;3,91;;34,87;0,20;0,12;7,67;3,04;0,53;6,07;7,71;1,55;0,05;0,18;0,35;-0,22;4,26;0,58;0,34;2,27;0,59;0,34;0,65;11,59;-8,00;47.966.617,00;19,29;0,11;-0,42;4.970.065.380,68
USIM6;8,00;;71,34;0,41;0,25;7,67;3,04;0,53;12,42;7,71;1,55;0,05;0,38;0,71;-0,45;4,26;0,58;0,34;2,27;0,59;0,34;0,65;11,59;-8,00;800,00;19,29;0,11;-0,85;4.970.065.380,68
VALE3;54,46;8,73;7,86;1,22;0,52;35,45;25,35;14,88;4,61;5,92;1,31;0,35;1,17;29,62;-0,63;1,11;15,57;6,57;14,22;0,42;0,56;0,44;7,33;;901.367.147,81;44,52;6,93;-0,42;247.194.352.806,80
VAMO3;3,83;7,00;13,54;1,66;0,18;68,12;59,59;7,10;1,61;6,25;4,64;4,78;0,96;1,52;-0,25;1,86;12,29;1,36;11,69;0,11;0,89;0,19;31,14;16,62;52.512.681,38;2,30;0,28;-0,28;4.140.354.616,71
VBBR3;20,24;6,50;3,66;1,10;0,36;4,77;4,93;3,49;2,59;4,98;2,39;1,02;0,13;1,80;-0,62;1,94;30,13;9,95;10,05;0,33;0,66;2,85;12,65;22,87;187.963.161,57;18,37;5,53;0,28;22.648.560.000,00
VITT3;4,97;6,62;10,26;1,19;0,76;32,86;10,85;9,07;8,58;11,45;2,87;0,40;0,93;1,92;-2,05;2,67;11,59;7,39;7,15;0,64;0,36;0,81;12,74;5,86;870.485,48;4,18;0,48;-0,69;747.060.669,46
VIVA3;25,60;2,58;8,25;2,32;1,43;70,11;27,44;27,44;8,25;8,65;0,40;0,11;2,27;3,18;-3,82;3,54;28,05;17,33;21,78;0,62;0,38;0,63;28,01;23,21;55.294.495,43;11,06;3,10;0,08;6.046.662.886,40
VIVR3;0,83;;-0,72;0,22;0,11;29,89;-34,81;-39,35;-0,81;-0,84;-0,03;0,01;0,28;0,65;-0,20;1,71;-30,01;-15,91;-23,84;0,53;0,47;0,40;;;20.892,43;3,85;-1,16;0,02;31.843.848,06
VIVT3;30,99;3,54;17,70;1,48;0,80;43,78;15,43;10,07;11,55;12,97;1,41;0,18;1,78;-105,24;-1,00;0,96;8,39;4,51;7,49;0,54;0,46;0,45;4,76;2,69;145.606.725,24;20,87;1,75;1,45;101.067.296.278,08
VIVT4;45,34;;25,89;2,17;1,17;43,78;15,43;10,07;16,90;12,97;1,41;0,18;2,61;-153,97;-1,47;0,96;8,39;4,51;7,49;0,54;0,46;0,45;4,76;2,69;;20,87;1,75;2,13;101.067.296.278,08
VLID3;22,44;12,06;5,99;1,05;0,62;35,02;17,65;14,01;4,76;4,64;-0,12;-0,03;0,84;1,87;-1,28;2,83;17,51;10,39;14,12;0,59;0,40;0,74;1,58;41,37;4.667.329,43;21,39;3,74;3,80;1.836.408.255,00
VSPT3;5,00;;5,20;0,53;0,11;20,26;10,65;3,62;1,77;2,56;0,80;0,24;0,19;-1,00;-0,13;0,55;10,12;2,14;19,79;0,21;0,79;0,59;10,07;;0,00;9,50;0,96;-0,04;714.038.920,00
VSPT4;0,00;;0,00;0,00;0,00;20,26;10,65;3,62;0,00;2,56;0,80;0,24;0,00;0,00;0,00;0,55;10,12;2,14;19,79;0,21;0,79;0,59;10,07;;;9,50;0,96;0,00;714.038.920,00
VSTE3;6,03;;-73,55;0,67;0,42;63,27;3,98;-0,83;15,34;21,97;6,63;0,29;0,61;4,89;-0,59;1,41;-0,91;-0,57;3,28;0,63;0,37;0,69;3,10;;57.553,29;9,00;-0,08;0,40;689.433.073,29
VTRU3;8,95;0,27;;;;;;;;;;;;;;;;;;;;;;;3.015.597,05;;0,00;;339.080.210,15
VULC3;18,83;8,63;8,84;2,35;1,77;41,88;18,82;18,63;8,75;8,77;0,02;0,01;1,65;3,45;-5,88;3,74;26,62;20,02;22,84;0,75;0,25;1,07;17,52;32,63;8.884.421,33;8,01;2,13;0,51;5.188.347.474,52
VVEO3;1,12;;-0,24;0,19;0,04;11,32;-7,54;-12,95;-0,42;-3,77;-3,35;1,55;0,03;0,15;-0,09;1,85;-79,07;-15,77;-18,67;0,20;0,80;1,22;30,99;;553.243,76;5,79;-4,58;0,00;361.559.080,96
WEGE3;42,39;1,92;28,42;8,36;4,52;33,62;20,06;15,64;22,16;21,85;-0,30;-0,11;4,44;17,10;-12,53;1,71;29,42;15,92;25,08;0,54;0,43;1,02;23,27;31,13;284.611.348,05;5,07;1,49;3,22;177.924.309.935,22
WEST3;3,63;;-2,06;0,18;0,13;40,08;-19,65;-12,23;-1,28;1,90;3,18;-0,45;0,25;0,36;-0,32;2,91;-8,86;-6,55;-14,17;0,74;0,26;0,54;5,08;;18.523,71;19,94;-1,77;0,03;40.326.933,24
WHRL3;4,19;17,14;7,04;2,30;0,63;18,11;7,43;6,80;6,44;4,62;-1,80;-0,64;0,48;14,85;-2,01;1,07;32,67;8,90;17,85;0,27;0,73;1,31;10,80;-12,80;20.935,43;1,82;0,60;0,05;6.277.709.960,58
WHRL4;4,15;19,04;6,97;2,28;0,62;18,11;7,43;6,80;6,37;4,62;-1,80;-0,64;0,47;14,70;-1,99;1,07;32,67;8,90;17,85;0,27;0,73;1,31;10,80;-12,80;134.621,86;1,82;0,60;0,05;6.277.709.960,58
WIZC3;7,43;3,37;7,02;2,00;0,46;62,29;44,13;12,96;2,06;2,00;-0,06;-0,06;0,91;50,46;-0,62;1,04;28,54;6,62;23,88;0,23;0,53;0,51;13,02;-4,57;1.946.229,90;3,71;1,06;2,78;1.188.111.105,26
WLMM3;24,00;2,50;7,01;1,10;0,61;12,41;6,73;4,08;4,25;5,74;1,64;0,42;0,29;1,79;-1,50;2,36;15,69;8,74;8,24;0,56;0,44;2,14;23,58;20,16;25.140,00;21,82;3,42;1,13;841.408.822,00
WLMM4;22,36;2,95;6,53;1,02;0,57;12,41;6,73;4,08;3,96;5,74;1,64;0,42;0,27;1,67;-1,40;2,36;15,69;8,74;8,24;0,56;0,44;2,14;23,58;20,16;42.265,58;21,82;3,42;1,05;841.408.822,00
YDUQ3;13,18;4,33;11,31;1,16;0,37;60,89;17,03;5,94;3,95;8,79;4,85;1,43;0,67;5,65;-0,49;1,36;10,29;3,25;10,24;0,32;0,68;0,55;8,46;-13,14;37.526.742,38;11,32;1,17;0,11;3.612.491.056,18
ZAMP3;3,35;;-9,46;0,90;0,31;64,73;-0,03;-3,07;-869,96;-1.344,47;-474,51;0,49;0,29;11,24;-0,41;1,14;-9,48;-3,31;-1,66;0,35;0,65;1,08;9,70;;1.160.533,19;3,73;-0,35;-1,19;1.363.230.223,25
